spectrum,imaginary
-5330.0,-0.0
-4609.375003915484,-1397.9648095552084
-4521.707198442876,-131.98293044382396
-5107.237614481803,547.5548485540706
-5084.93015605927,-141.05941667973326
-4137.137498826437,-1016.5509068978195
-4550.380315397314,613.9711734599176
-6115.207714097107,56.201179437381526
-6170.937355983834,-1018.1822819344995
-5384.66977134377,-774.2967654081299
-5242.7891764334645,602.8658077393402
-6003.9657823278185,-837.6339281246584
-7248.57883822536,-718.3801184212429
-5489.098310926523,491.7058548238275
-6415.030008998101,-566.7803102172938
-3688.8033278258868,-436.79396556617553
-2952.86067557959,779.617193691037
-6048.734791728173,21.317213425002798
-6470.78051623329,-727.0510527856615
-4827.691847165332,-369.561519356246
-5196.35854376359,-15.174500604253016
-5945.132350131822,-433.9580142433082
-7725.775021676758,-1050.0892522645595
-4685.53341256401,-219.37828021241717
-6602.5864707489645,-345.8736471845603
-655.0684321077532,-4472.943725605229
-4385.132571171797,-1802.5747131992584
-2654.958465161698,-1207.2622777422948
-7996.462441099366,1926.9981730776656
739.7364339537182,-6921.875654418032
-2961.61172391342,-12892.015007575643
17410.143807039858,-10078.424052645109
-7421.246693180284,-2320.244684895344
17079.449123351034,1526.6604807354079
12169.532023526077,-15999.738654463477
78278.20615479568,-3531.957805038219
-401452.416648185,29908.811815585028
-163647.23302707542,-36761.450586396735
30685.92892496726,-21078.456969789237
-49734.361077064605,-19403.83191646176
-9681.76911200004,-26858.07101176829
-36098.723181558504,27439.847018570516
-5407.273146865704,4158.151527629969
40551.849591228354,12776.63979735639
-392.7442890679662,44007.16420053143
5805.4262674092115,10228.0228392746
615.4387804736039,-62513.69792166714
38562.91395061716,-25082.89803131225
26784.524847327673,10200.370366439329
-3184.280588879013,43770.70811236258
-15311.998282081586,29316.9220623524
25780.682084399756,-18751.936764330778
25344.626706602565,46593.19983988433
4358.442389659513,27226.82907856092
-49495.09574962508,-32286.760703636806
48934.71262202052,-26819.81633357805
-20563.798481237667,-6579.252008543919
-124663.65636569422,42826.79943199774
-15120.254302300576,-15130.779712869686
-14444.67887775073,-14974.172924139879
15951.588197756046,20902.36244707761
19611.341789775022,-38964.699215908666
-102612.71843133823,18992.751049469574
-3847.049678702335,-66641.67394353091
-21498.59361541048,36201.81999346151
-12238.529872841671,68471.20714885296
-20138.900636778835,-28719.960503408496
84848.53460105238,-11502.996132570126
91852.50444634844,77514.7062588099
-73095.66704344233,86219.45123509972
