spectrum,imaginary
964.0,-0.0
1356.4841060379017,76.11768373951823
2136.42256621001,229.53207100250415
1533.5677082769257,-815.2737062164177
1397.0927900308898,-1311.689559545949
1544.8805606741826,-306.6680198851052
710.1660443614059,-1285.5881786852487
730.9254804124344,-1017.8486334783169
2740.243267865767,-595.7853975694145
1688.3350601747738,-640.1330542830456
883.1166337100126,284.4079953246011
1467.689765245248,-423.8502439333055
-208.16295283139362,-630.2182857853968
578.4096817592758,-103.062978429872
663.902401868087,-139.66019780385267
2478.7991584538636,-1325.2032342667376
1244.7953922085637,-999.1234420425383
2817.9378463899584,-247.61185161656596
1705.624409469018,-433.33752815549695
2723.1498356092507,-1015.8102217923731
2962.8156063845254,1723.9177364434745
3079.4047137265957,-2098.2152731806473
3660.396481632637,1246.138824241218
2814.371293939388,-1954.9804060516567
4693.359328837936,207.91822492383676
3800.524238631865,-2018.3761636673082
5341.563840691175,-2254.6296723129844
2610.456352396879,-1330.8474838116585
4610.520293909745,-2836.372601470468
5237.092227549844,-2070.4023277744195
6692.185116080049,-563.8396017223777
4486.27273075232,-668.3945419966442
8390.21744947461,1138.793159799985
11053.82706530793,-2215.3242962468066
22850.229388780637,-5316.404984478724
22998.608745772584,9787.382958405346
34443.76800843048,-6121.774872418859
46559.71380542382,-4495.085891828523
65710.3131517699,3648.9055846190276
196528.74671373164,-48319.97167194286
-380591.0775995963,-101656.46160107038
-45060.43481072276,22030.768037363614
-84246.75445482059,7011.3392732827515
-92752.04977980674,-7545.639174466687
-27429.595336370297,43910.25562643518
19583.439657865303,36476.88169453237
-8278.00018499624,13940.487963407588
-56067.10476018478,3275.900570144905
11256.44418615762,11247.348991575942
3122.6606882144733,8918.684624486426
-27959.007617035943,-17648.700512713323
-45641.485082404644,-28958.035274307706
19099.110288370655,4714.785694308368
-8161.58765267575,-37308.34781769391
10969.129656674108,-21873.84212836543
-5133.022608335128,-7995.26830040382
6841.4115219563255,4202.941254740007
-29885.536439955147,-38837.37634554155
34973.519330079034,5372.525366118519
-912.2545970712035,44821.7277292572
-34260.50200030762,-15077.084298925989
27115.981472491767,17737.74073003846
54408.68858948216,17193.247377569885
50734.810757021216,-124502.87858507113
-18080.07882716265,26437.30692974251
-547.1285846769858,-16843.546280384508
-29157.784093376507,36398.27310442391
26214.37282246997,36549.77399900104
-27004.19568416231,23001.33576215186
-10156.474004735126,10955.095267465207
29846.73791375767,22369.030781423695
-42202.552304027085,-49057.48639364507
-21809.4146447287,-11443.253537173545
-24011.717182079377,-66879.12494159635
-21053.24300204515,38224.147465536626
49796.08006893663,-9437.058324076672
-70737.195401236,11308.59511852495
29564.321570905006,-7173.596274581363
8184.617444202395,28745.34129858219
-3249.2266983601235,-12419.371703876233
9363.945769076723,20886.210768169294
1624.1010740029365,-26924.349952976823
-24793.93782374489,-4892.664201098278
-19089.711332323895,1659.735522363973
189678.73411355514,73346.71183051221
-58715.02526308473,-17470.622757231817
-40591.95910000363,8757.34513694451
3306.218292490187,2789.7594060702277
-2322.228331671732,-2532.9652245364023
-19823.79414882989,-7433.720534977771
-11893.051254434396,-10592.647503091805
-1973.808053742102,5327.696069844891
-9280.550218702461,-11758.21530527667
-10650.528669239793,-2326.6261706797627
8338.276534503602,-9319.546070139912
-5073.028089324353,-10357.317080475319
-1267.6835156129844,-6909.733639600404
-4583.160505672559,13266.098898050766
4072.282239897244,-2689.022144770577
4339.733997198582,-9141.975485042381
-26408.381106981033,-8973.262379759784
-16861.597373255216,5386.956465576258
-13645.034177097245,-3903.296282301101
2866.9503559368377,9424.543184984836
9136.608027395374,5148.213154423285
-11388.26543047093,1326.5412412248263
-12231.538071728784,-4083.866696492354
-16909.189534383153,1682.272924761291
-10865.88534651896,-6993.49868240308
-2459.850357992252,-6219.920517065461
-5476.113697791438,-4477.095453038611
125.65133019533748,-6340.236058605888
-63.12795818879306,-12293.95629842126
6261.807326090933,-6293.887905971656
8963.208499968743,-14530.069841027376
-5331.907286342734,213.38706442807705
-7361.765631271901,-4061.335941391772
11182.31943988431,8266.348618288845
-9638.339903251966,1841.0942743948715
-4148.416586852901,5013.844596274938
-3942.9563354776637,9631.911540803327
-7127.469889738512,-16169.38045286965
