spectrum,imaginary
-638.0,-0.0
2119.5244145062416,-347.6776525400684
195.5768074813787,354.47065612519293
-189.7194272896886,-1009.4475840117243
719.1563158797333,539.3351668377854
882.8309989238502,247.11372547355649
918.7520973797461,495.6257577750964
-466.1020719810297,694.6280332755091
1199.1009709677278,-100.0266182475383
510.0002022920943,1128.0933840983218
419.78212327044776,421.1670581218287
579.0668794877547,1405.288581252706
1106.2269504996761,1814.5199210595704
1562.9008563346256,2047.4945632912218
639.9865767451049,1739.0112979211144
1605.7774621976832,2726.0608229761965
747.9528277337085,1810.224640292039
2449.8766292788205,3403.5635452776914
-1438.736858874011,3762.705015664696
419.7054140260182,4024.426539541402
186.7397213513156,3600.064883120508
-896.9254657936202,4255.813944388837
1751.37936728644,4377.29222331017
2387.622212452454,6295.120541312315
2444.8854124196323,3604.6565939210614
536.5806976403337,5951.553600761692
565.826252983223,7878.878293722812
1551.1448328221009,8070.182520055823
-263.84837914794946,10514.31523733679
4093.0571521428833,8046.04234786811
3048.082569652344,9303.274254423732
1015.6724407245499,12225.285266468236
-4213.2368443152845,11144.134404036318
-2204.1981710143264,11409.433055040641
1787.2263707295108,23259.827276190652
-9273.412578419457,17321.000547677973
-5632.962320693681,25252.725781571604
-634.4507077275391,20138.531793502632
9369.182921072426,64254.915844005176
-27269.19746394433,205432.3164672081
15073.737013463091,-279086.3069932567
84900.69356105299,30049.646757245704
80833.36317956526,-113268.64032711735
52235.405722651194,-15066.711050489961
20790.516011942906,-36549.772666366174
34486.62021228906,-44692.19946859956
-29852.440480994723,-24476.40936618449
-11295.923944025122,-4201.025229362936
26880.71664361782,-12597.135331918784
24727.177669506236,-16229.567762453024
40694.657552288896,7723.592068686434
7840.442586009314,-46579.449283263806
-1409.8118460225544,-51261.852709288
7605.320994498116,-55584.85670001629
-10899.02577587727,-22232.04952176737
7691.07899205488,6900.43430800982
-23929.15410831764,-10926.510705907276
-20241.793137241162,-8459.198857328265
4318.5709937932825,21622.919735989122
-5296.139875729541,-14663.377206179568
39332.88573766849,66180.03094865198
-5257.887495432124,-18624.10426504127
21608.326016111263,-13801.238118019184
53089.29103395404,18051.35851427563
-53924.81006447516,4459.700290293333
-37747.5910633304,-60441.65057676086
-26594.5712265171,20027.123946267136
2627.3904574572875,-11955.864926048398
-61562.70862805015,14581.26653028944
12730.788441378714,9576.940399677922
-32317.105369563415,28656.154442439725
-11615.821525792882,25485.26297049614
17773.705723879386,-6228.9628793875
2297.577426998847,27005.244523050194
2109.857751732864,5202.1440246672355
80013.83304292278,-23413.39326402623
-321.22243888950914,-50093.16906495591
-34315.72080001024,14490.001338440532
9813.57759384776,57778.67770747324
-17270.752810176367,-32729.17021786669
-39781.64638668652,-17156.44044446421
-35028.26667424032,-25011.253552578884
-40656.37673894425,13408.802546880064
-40310.106023581655,-18887.20300445382
-424117.48838831275,320971.6361978563
57990.99572902401,-51231.37349901622
16507.799108266656,-17024.827749750955
-12378.541991475176,-9343.10872673532
-30066.241094081073,-26853.047161272214
5054.4434150026555,-6743.3786118840335
6611.833274183002,-5485.3970404781685
-5790.500734101087,-11287.595371721956
-6491.1304167686985,-6640.918327268797
27958.34487507219,-16327.374571411476
-1790.8892058934002,-26152.016708363775
7598.624461891041,702.6024298896486
-4029.575907382893,-7524.976908219325
8401.513936300558,-24320.04825254871
16093.91862943812,7152.5201245287935
-8002.167683112988,-10249.399483432142
-9840.047227088868,-5471.305835064162
-4885.45310070489,-15989.184654513318
5522.05678018567,-7387.679517411187
6546.770201202585,-4259.124853893654
-15653.282586037698,-21378.93490087081
