spectrum,imaginary
-3064.0,-0.0
-2854.1124617660466,25.531987332963364
-2409.2939602237166,523.3722753513122
-2166.857684152879,129.09272335676502
-2010.494105494025,-104.39808079149932
-2128.924527938194,-398.2383628048778
-2107.4347383319555,-945.1270996840942
-2395.969978802239,-1099.3708991167593
-1839.6783187653357,-1720.4316023785736
-2480.067099944461,-2203.21712829021
-4069.540436491692,-1245.8074862601488
-2368.389334736877,-1606.6793568811165
-3101.087984856549,19.802167635324388
-2308.394359304336,-1129.6649264667662
-3487.183912209911,-789.1243451045134
-2674.2233838531033,-1625.6324670407653
-2155.9829886312086,-2274.413133457777
-2790.3100870182643,-2047.8836317801963
-2693.4154294208956,-2583.5958430978685
-1990.733585453794,-3971.832310693319
-4307.258781978907,-2582.768526402592
-2434.796137616576,1521.311526985136
1392.8378822871973,-13421.834661915462
2881.592621244311,-3256.2133465148
4684.610809561595,-2974.343927679576
-4087.3647035371123,-3425.6296488310727
-6985.827914175238,-16559.301255857496
-26137.59170805996,-21012.320677277698
-10019.285241255762,-49865.716900471285
-56187.12983645758,-113384.44900028275
64094.69211192889,127677.85985336507
-5136.683089553587,34982.02997648416
16460.24645299198,25533.46836835491
21767.00717642674,28803.5740098075
1937.4086843082869,18699.7677109376
6281.059689338067,5691.525769957725
-2818.27479698562,-408.8937701297023
9497.395079415855,11732.03346638021
5498.599492754327,5404.442153172744
4286.42104704085,25846.367836691425
-33074.81358797109,11516.437083437871
14511.404279095073,-5296.134665700271
7416.813359002179,-26114.48614959637
-34946.128683668096,-8979.892348674799
24862.496433864973,73060.36505536687
19299.534485702152,69588.91049510054
-72410.27174872009,-26503.62605174198
8611.465218796759,7836.998410109016
26156.600987026904,8195.630861162634
-4599.941140946239,31950.27910466354
14034.26503294659,12809.749070630023
-41475.38695032269,26971.014635670257
-41570.16229347898,17410.393455267655
52205.139998020946,-13599.006793614233
-44959.46756470842,-35430.26290352666
-44295.8771580461,-1992.3011601145072
-9528.749314066412,-91288.62878682029
82971.23543412998,15554.091209944989
139086.49271996305,201991.69342503263
-138847.82345137946,-34953.1263678502
-15242.964777604231,-78809.77942120297
17770.432330752945,3670.8015618560985
-11813.327281099853,-46692.66203924384
6051.274177948917,-20638.555892519278
15221.678298947809,-12530.304356420547
-13851.792044033504,-13681.462063923285
-33877.61826549041,-46177.829324106264
1373.4585806661853,-42077.96360088438
10849.663459695643,-86488.02925985238
-8194.147044460413,147117.6194874033
-8583.341662552946,34083.47814967952
31380.290692314753,36316.13409954283
4499.020984877106,19272.834685889207
-5245.037385740803,27006.856849527223
10735.613305894009,13506.052674350038
-96.46302269009286,9136.77219065711
-1399.869206912886,8089.182473871306
6143.616032727896,-1024.3975250386575
8915.187150770813,14526.08823873842
10742.65881070145,12600.439617085292
-4314.652381195566,-1193.5251397411826
-108.97632291604177,-1132.8865910008885
-9920.467467433842,-3099.2209318648693
-11906.895554831523,-11756.153926068086
4632.333103689078,16602.925693185556
-4005.242348802124,5585.111977135444
33661.83556357998,849.340222396756
8754.13371257959,17325.726357255473
16766.706859774127,46658.80267798764
4438.881729640054,1703.6358197138316
-43937.083282355845,6802.466599629443
8254.572107186013,-22166.983803644813
-11815.098055521354,3166.0612323102505
-3788.038906585761,10718.14421404106
6579.2816832934695,-14249.628015070408
-2043.0431380703646,-127.44613116415748
-3820.5510031727476,-18325.362939734805
-14259.709971755237,-5899.53789018222
14378.94183251826,11339.312884910203
42095.47374317341,25571.46537512074
-23273.58283260675,17324.072683898285
9527.452394560241,6327.090937759897
-14489.451289414272,53592.7975494007
-14782.051603261007,23422.033367503296
13933.466644370981,48736.73605481804
-6398.58115211837,-3901.789662497533
45554.12469994582,4044.7512435814115
-69407.78214859506,92908.3310903723
152510.9472249397,124412.95828955324
-17896.955899502373,-48912.514090913886
58128.673985794405,-46270.24758896148
-24095.004324112593,-11185.441325036734
31035.27955609867,-124555.4618805603
-87547.66819526048,10886.024854080733
35284.88389372984,-61559.907883772175
-91813.6854753641,-3940.4641723331088
19139.258348794137,60189.914902663215
-12877.935900498293,-61256.22443778716
-120124.11562040314,9299.024838083633
77555.04032675453,-1252.2028270849548
-33295.25581992481,81241.45909769015
73939.11286910367,-1660.0598669263813
-39480.54838221312,-45281.17704076159
-50178.75019152195,47039.39188961215
57055.04487378565,-7538.127646927869
-25487.50093187991,95078.0493974899
47659.39277819419,-29262.779945195434
34368.88103584144,-26866.87424114788
-30310.00233282511,-27427.8753321837
38995.69111959175,-4234.498715572572
16832.732336628367,80073.48031477275
-11335.6012679364,-59655.22507780879
-41905.75802826861,28855.314783069327
9897.82644323006,-21587.16281167356
8106.350471700205,19335.07803573192
-5535.8994332194525,41553.78629217956
-2988.3081431155183,-27405.91748425395
-16827.89560816212,10526.92176769932
4427.727904571039,3593.488866440447
27647.839276032093,5587.211902103901
1213.5660421689922,-57062.7891724503
29526.103970527478,-27642.999012925575
17660.980857953517,-33295.90736672822
-17588.724065077895,-29806.61789475026
3044.0246504268152,-4389.482792411865
-78196.6173800817,-19838.38304143931
-27741.108432916735,20628.619650518303
18423.859148433534,1943.3210328288123
-24862.119282035852,-30727.86101921348
-10851.725165100866,-23352.43849683137
-15037.966479310575,601.8613778500447
5820.664692940865,-4856.970588010782
36269.829616411575,11180.669112460375
6959.412795775746,10167.729645490399
-42352.92413845509,4566.982873380735
1184.1611019916968,-36427.37942088012
22171.327714902476,44594.16058700514
-10647.882855997957,55383.7485672286
-11119.48510227215,-4128.186128737432
-41737.2825461531,-46713.57502730786
2719.9534626426575,28985.666712697122
10531.935567558005,28092.02919653901
49030.37474151337,26634.44630660129
-52886.41953595544,19529.882590955553
62205.2380296808,-23787.820427502964
69038.441026913,-57252.92872716929
44589.44649898328,-4211.090755343857
-24102.92832642328,16439.377035403646
13529.599109654155,-21116.678072483148
25199.43930216953,12788.35740389532
-20152.55266432895,-2538.9810727162203
-19790.979970675835,13702.434253169296
-31229.09773010414,52818.49559097527
-6177.2376434720745,-27068.885404613397
5656.341435424666,-22686.84546168764
-3472.5998318506204,-3335.7022156585417
3299.3851558772794,-14378.807797561403
-23363.753335636386,-43527.37115927381
15008.918860753036,11885.891811477628
16933.26088804111,7168.776037058369
-5495.849627387576,1419.226823057362
9523.933730613928,2321.8346320863725
20542.605982182475,-25125.566086409475
-30463.69405195543,-223.04694418577355
19060.657008983435,18990.66050072491
-9246.829512316608,-10588.135856983658
292.7919872300055,13681.674655663544
278.32215486474604,35473.25982515634
-12941.091712995561,-5784.639233745103
3069.4319493155826,-13160.057508029404
4364.155570652143,-32023.399898386302
16207.494883969048,-19756.350905665273
-2723.107950806125,30759.35583133361
-4893.288822531869,19262.88843972151
-1889.900878812414,-27590.41455438279
-37016.64160148486,11646.726449745493
-21760.555452572353,-38505.16884424526
-5731.609998087661,3234.361395233479
-11339.758422179839,-1404.9436306217171
-9113.470055341913,-9669.02108082965
12945.557310575101,-2041.2958386642954
881.4887583557767,14350.941521070294
-15514.887852178459,-2901.051113237562
23729.929084787407,21968.498088967535
20216.244139942744,-5098.073373116924
6335.442896667968,393.75562275866986
19059.22656040131,26123.988553729792
-46539.05137440468,-46241.79435299273
-5005.748544536574,-9538.659238243003
11015.819962354744,8041.6099821975495
1755.0746977803155,-6976.396135913161
-16330.094108283702,2470.212674614929
-29970.16674041879,-14249.488262815375
6778.185935405624,17499.180395715022
13156.721383959128,4222.428164482471
2482.0659492058894,-9702.95916544654
-16485.455765737734,-3340.5858897430244
-928.6134748976042,2276.3246230397344
1494.200071541002,16128.252654839795
-7683.663634502253,1771.3283224629972
5240.438291099723,17147.43053417328
2533.0178693662315,-27137.52504064252
3983.9618789178708,2814.5522917961353
8845.59404655874,-1124.8563796962671
14269.817777695438,-13927.406149074124
-9447.238946577261,691.9105438763681
39093.938322160764,4894.423847149748
-11688.536831843534,-45905.76956834225
-5501.655148781553,4470.766215159866
-22679.939050333072,-10303.723657044004
-3868.9844411275744,26453.478755117925
5646.219031295621,4673.005230864839
-1884.336037101125,11287.778862571799
14615.003684051695,-824.0679527801597
10902.777457267319,-3302.4872605946694
-11048.762118056853,-27630.113240680737
-13915.213272600258,14821.976536510643
3864.115673699842,-4836.016303707521
-9561.36052959889,-1284.9250018892885
-2351.755798338797,-3413.537306223324
-8735.34543375885,738.8060417463453
-12951.42532282509,2626.583784627425
6342.283068541592,16116.458341100424
14987.705311835081,-3947.290464533451
11680.087878955177,-3010.5759931762036
6742.267361637061,1311.2665561635567
-7748.846099413166,-4102.669466701611
15303.121144053308,-7146.646308907684
2907.860954079106,-6775.376420664719
-6949.576238903093,7101.707254880275
2509.599285894151,-9264.611862763377
-13016.326595798619,-2813.1449796172737
3670.538168114757,1851.804049549496
-16132.551070041978,9316.65445236328
-5434.905537965475,7648.048265999588
-5153.634093620544,7306.7177347722545
-5482.289891455187,10083.37729696076
12643.884838112108,10043.907697616378
13750.075269661582,218.5559154405036
4327.711188791191,979.8089828363405
3359.7931917056067,-15812.63801263457
13445.782891310917,-16426.602672151093
3696.6592035473577,-401.8852390130202
-8925.34775261519,-11414.143288322732
-4703.703425635106,-11041.429118892825
-10041.029032749822,-9926.811082601782
3449.2381315639163,26492.131720825557
-13667.532379908831,1235.0787813293343
4880.118273547873,10731.70228498152
1692.8174460473933,14537.104353459821
3045.6120194043256,8867.200502539177
7074.50267986011,7064.39642581459
11473.704999480444,-4713.827082302664
16133.52466716416,459.8392220868129
13547.552174230728,-3324.4153670585883
4272.0624885051275,-5095.03187667097
-7624.629066239016,-18365.42356141874
-9871.669361166743,-19013.128850390574
-21860.989227019374,-9398.429896726368
-17166.68855128434,1523.4058914989805
-10040.665201173497,13104.25508360035
-2987.81824698367,18197.044719323792
-5306.479714325332,15655.927164455727
19969.615079429677,29396.502329475996
18444.153353400878,19560.17260324787
29724.242263507254,1906.8690052293377
34551.485766818456,-8956.728846800215
22358.0475742562,-32858.18836049501
3893.0559788479304,-31244.05170822914
-4396.453042268726,-47318.08848774186
-21494.812682791366,2890.1426546458633
-64112.263507350086,-3896.727754586552
-20406.52895093422,17391.77961356138
-4204.444256768713,47510.0247219514
57448.333299423895,45608.894214639025
106296.31073020847,44026.93132782414
-58431.58348542495,-1504.0276101003928
42789.63496618839,-74576.0006726583
7299.495867180116,-8308.540932541942
-56805.191263202505,-42528.75878747944
-57491.12442823002,-40096.42193197456
-36430.205821850344,8341.655589129587
-39219.8710091654,26254.959850691346
-16297.699044799047,25552.61206945579
3043.422641048145,14929.722224006411
16672.59140127821,23841.881218621776
20402.43551503824,7485.037465732657
19900.765785323718,10434.827020528064
13285.97593877084,-10445.432688122582
-9147.129184295503,-10076.70503091727
-1582.0364583480523,-21758.366438410445
5826.457247185153,-3428.5579035405203
-13123.161095916736,5940.873419327048
-27739.49030409994,-14881.299693281146
-10041.709333914387,-6960.006056390057
1710.485107076785,12159.73749793478
1688.729491738481,15906.462169992035
6040.791150375834,8998.599610294532
6686.759831367945,7598.5303173937355
14829.39877481063,-850.9420385344356
5452.874059494787,-3862.078305629004
744.4894261081278,-1078.197879404564
-4174.320836244877,-15162.363003827
-12136.416857166267,-2061.7630610049873
-12641.912100996396,-10154.89755001634
5866.805336897709,29819.705546515845
-21980.864134969197,-3350.152720986725
-15231.864519771967,11504.435234369
-12416.429584128116,6885.409953637678
21028.666528326536,-447.371226345957
23903.261666583232,20893.025150296453
-3136.409808023682,-1906.6342687206056
-6113.574156196559,-2050.4076388667327
4076.668974212005,7272.271724135972
