spectrum,imaginary
9424.0,-0.0
9501.230440153986,-135.14195972688879
10661.180422700978,-508.1293826472049
10388.532613217794,1014.6157079452232
10252.98905202498,146.03177853985585
9370.14185900574,1102.0803232641126
10618.672346010333,1235.254386107626
10456.291207967955,1481.057594547741
11216.685459184631,1126.7873432453603
10788.46894930553,1912.439449339656
11597.588574428835,1883.971907533644
11832.041064937432,1017.6850539323011
12239.38020649997,1728.3230716088033
12470.339877940729,2457.119996039578
12731.892734565774,2415.0993027171066
12947.484210849647,3907.9422941738267
13261.369360730048,2695.2191931504585
15248.911845526549,2472.121796646126
15046.074562677391,3524.308912468594
20279.512073234768,3740.642683788053
12416.320244400078,3594.679353973784
17707.428255407325,4152.678275543173
11941.85117935028,3658.4072046683486
27915.587488081168,8029.8319250372915
15070.469905110116,-2796.498016934049
41128.60747078234,8514.227520822336
49318.19214465772,-17687.432897571438
20602.88058605015,21339.650689551992
-959.3909615670633,-15826.526840860202
89579.48454101384,-9304.45989708806
-67109.31315489019,1544.614296602559
-35437.85550437117,-658.7411536648219
-41152.42742926152,3613.9566497835385
-23916.227685645772,8599.915264440768
-13838.80954084172,-1913.9096559807099
-14868.951067319233,-206.8968494807471
1054.6055097055282,5765.570706554204
3569.0294863882555,-1843.8210677090024
-4952.483426264602,-32626.814631767607
-26887.093379427926,-24177.5554160995
56781.45559949221,-11267.129529372549
6776.657024372797,56601.445157664595
65403.27329424929,85539.8667050201
6354.603601870569,-33842.1638308935
44446.24599058481,2679.1429175580206
63581.37456664776,-43316.62569092601
-19625.64258857719,-80933.48911941425
109143.58351658337,-19772.490220285617
7002.5463741732565,79828.02037762891
15443.099602141601,-25636.623711704644
69850.0066791523,-17368.459817511335
21675.35593547911,19967.62659812049
26692.683955136323,84088.81224263072
-11780.450389656096,40174.85215383715
-53317.60611289853,820.3087381552064
-74753.55058082842,53508.29096838252
75121.56514521509,95612.65176591864
-199700.88711736604,94632.03851058976
-17847.171118172217,235527.1507989305
-23659.430436186976,-69752.8826903208
65273.12312117986,71179.27482260848
55538.13401390912,9104.471256165889
5547.096890295359,-16117.89762328244
10134.670111729372,-11193.261066431354
32082.97749078073,-35462.42689548158
29857.879279433724,-13810.70980277418
31940.0343136539,-31978.71970830547
30081.877747484454,-11105.305304786245
85015.98008775275,-85170.87108948828
-62174.861202360575,34459.94083612918
-38850.068225793046,60599.362939533945
-65133.739606789255,-7230.104531128816
633.1230619647582,-3016.6997623090465
-32043.291306915056,-1954.30512520292
-3262.9299364172734,-6066.420144828749
-12733.222448261224,2510.823499947518
-3170.1444735078685,1927.4664372080229
2018.7809738301935,5046.071585751378
1058.2549937487006,-11542.960189803869
-3508.7421203019862,2731.630745985734
-9060.176908759713,-5902.248813166123
-13658.024027081603,2869.1710853096693
-887.7074700606818,14498.688386243812
964.6301914395589,-2142.4337229053176
-16074.870516283398,-33228.05347335528
50883.35991876401,29089.661898617916
6506.569198263295,78071.22583802367
-10910.693484818996,-36347.62594336832
-20338.44267119246,-308.9997995338016
3914.7079113994278,-12781.125564002557
10993.488741233105,15712.616021671824
43779.44080131664,14050.787650040176
-5913.272977482803,18731.179557735824
-48759.565310760016,-1418.441566992479
26746.038079962127,-24047.092557664546
8730.42285947319,-6458.4488478728545
45207.279239087744,-28579.12476095165
63197.8093089232,23673.531610866783
3824.0104444535555,128491.52126448989
-62109.275575440784,694.3297284144371
-53331.58255750721,-41146.50819886378
27129.278818369326,-40826.016657257496
13351.145414736466,4214.812338882028
-47306.44587659567,-12497.794813661938
5035.249903210421,-52788.50442978609
17248.737355328805,-21335.606069242564
-10215.103960397553,29137.088866068916
20568.82672606562,63744.983340860876
-9608.506955571636,-51150.56747630396
-736.1273355806336,3234.910921821102
40563.77265641687,-29087.372481309336
-2573.499511010326,-5237.216624217343
23022.090462437474,16980.7358031014
-25465.28496139073,12188.036987355741
-31386.093222030053,33391.85144736558
-33839.43943724161,-21734.23890443879
-13365.518972361531,-11128.692893644575
29799.528441907452,-46260.40167838832
52080.664390792175,-34034.93079938428
32994.01335531798,-28709.95526485845
123780.73487672102,33446.9841995692
-27788.66045918042,-12410.263299093433
-37636.83023983906,7665.556395578322
-24207.234799847218,-29670.001879443917
-30908.354007004993,6470.700615845741
-16586.929863513462,-92548.50162939899
50673.22648152457,-2456.094881699646
-2106.5171398717125,34782.22569623987
-18422.61844267225,12188.359487770585
-6972.523822084342,-9884.240536688449
28849.734916084202,27754.607998946725
-26197.339135334492,887.0729104813124
1852.1315371544113,-33205.74349879128
-891.7559329148336,-15475.018648195612
5411.310881658959,-11181.039452989975
-20738.036652644045,-436.583221266283
-9701.917338530746,-5608.1582532082575
-21046.257367625323,-36780.94489337937
-23920.537232633887,-20386.801546900304
10463.976692585158,-12179.02088933986
5639.946381990466,-10846.27901272745
-9253.958057734428,-12110.783881430241
-14320.133827086636,-21177.912256962547
396.2618370587186,-20004.7596142408
29795.46729778147,-55805.5454858112
-6697.650445315537,-47153.53039772727
-14153.000358961857,-27314.2384366304
28207.644389083343,313.6046798557246
23379.975258740713,24225.851862543408
18987.082182095626,-13690.248274050833
-4597.16471964156,9920.271269341289
17132.139982222736,25688.68466686458
-5102.520630757319,-17583.70950825882
-21721.046866245164,-21861.903696608948
