spectrum,imaginary
3898.0,-0.0
4324.22229774185,202.79831900461969
4171.953590395897,923.3682912278548
4943.486035957547,1249.7865201138843
4966.525173879113,686.6043595406245
6350.5712588104525,795.1849166004788
5492.013746152502,-139.5226353364983
3798.196282818006,1727.3555658620521
5911.576409859122,-1616.2121819942633
-7698.353253386678,-72879.0300596364
-4036.102747847538,37154.23381153384
-6823.993821110003,-2470.545022493022
1148.9203092275081,17527.319942557406
-4814.135092726886,12150.024161372268
-15575.568197868379,14948.982906600731
23190.996621423074,22955.066121897034
41098.30852032479,-15932.921124378048
35047.9891245531,33033.14567137738
61812.78189771845,23088.728491306138
-136838.13108785555,-149375.0480723075
-5475.595734341792,-31249.33840830189
8084.280333530787,-15098.776395141365
3563.454970497273,-11905.012464293462
-10250.193889228394,-46674.52903676869
2404.747533988031,-7414.870927786654
4975.14559190384,-9241.064655659931
-635.1932814279055,-2751.772791815185
-4228.7050517936805,-1674.2197994962628
557.1208599489006,-5364.30926711518
18255.608635692774,1678.8653528627485
9655.814168441906,-836.7251758763331
1286.7080890957307,2719.3726323466294
1162.1033306860286,1326.6093726337224
307.5170118770774,6694.973761996021
1290.2966194199325,3078.5472106181696
3211.571283181759,428.02073376305583
-1437.0862853531767,2572.167045207012
16135.565826056443,-4841.312475515197
371.7706336050735,9626.882325378767
3198.933340978782,-5306.735628736931
-1524.6069383738215,-2618.2862400379863
-483.6381534814291,-8860.317503696675
1846.9599517288407,-3203.675965150112
5369.960989557646,3254.7878959004247
-7383.381047343411,2134.612109577175
299.02705769387285,5175.7439838737355
11303.071369770114,-2735.2816387433722
-3637.739417629124,-2904.449666277038
1250.2191995627209,6596.002361820696
29395.920616779764,-14028.829632921601
7242.03889629213,-12314.672768647437
-14665.372600388862,-28568.248470299004
-134383.60228677228,-111188.55731143922
74975.80806924685,76502.37080409164
75269.88465137422,20049.379060733885
32134.553440561438,-29295.209374257218
22450.83578676563,11318.400955424691
10724.567783201981,-34098.98101204079
1523.1545084352547,-3079.1041216506264
